YACIMIENTO_SEN,YAC_SEN,FORMACION,NOMBRE_CORTO,NOM_DE_ESTADO_TOW,NOMBRE_DE_ESTADO_TOW,Petroleo_Diario_m3,Petroleo_Mensual_m3,Petroleo_Acumulado_m3,Gas_Diario_m3,Gas_Mensual_m3,Gas_Acumulado_m3,Agua_diaria_m3,Agua_Mensual__m3,Agua_Acumulada__m3,TEF_de_Produccion_dias,TEF_de_Produccion_Acum,GOR
BELLA_VISTA,1,GRUPO_CHUBUT,BV_358,Reserva_Recuperacion_Secundaria,RRS,NA,NA,14146.128,NA,NA,13012.532,NA,NA,551768.236,NA,158.26,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_360,Produciendo,P,3.680046765,113.316,70503.528,NA,NA,7494.007,61.31254871,1887.936,681332.482,30.792,292.52,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_361,Reserva_Recuperacion_Secundaria,RRS,NA,NA,10919.784,NA,NA,3679.566,NA,NA,38291.153,NA,109.78,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_362,Reserva_Recuperacion_Secundaria,RRS,NA,NA,1140.323,NA,NA,1688,NA,NA,15956.948,NA,13.15,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_364,Produciendo,P,NA,NA,4114.83,NA,NA,1219.957,NA,NA,7426.886,NA,37.32,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_365,En_Reparacion,ER,NA,NA,94482.993,NA,NA,8547.963,NA,NA,1651857.526,NA,303.42,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_366,Produciendo,P,3.126330777,96.613,84583.903,NA,NA,5764.143,143.1239362,4422.959,916502.629,30.903,305.57,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_367,Reserva_Recuperacion_Secundaria,RRS,NA,NA,555,NA,NA,363,NA,NA,3199,NA,2.5,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_368,Produciendo,P,8.625,267.375,32953.523,NA,NA,12241.265,266.8529032,8272.44,1763262.771,31,306.76,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_369,Reserva_Recuperacion_Secundaria,RRS,NA,NA,26858.53,NA,NA,4710.154,NA,NA,108715.897,NA,69.29,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_370,Reserva_Recuperacion_Secundaria,RRS,NA,NA,4549.97,NA,NA,3692.393,NA,NA,50354.616,NA,51.81,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_371,Produciendo,P,4.922,142.738,61796.678,NA,NA,14271.254,270.4473103,7842.972,1823438.22,29,305.52,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_372,Reserva_Recuperacion_Secundaria,RRS,NA,NA,17281.262,NA,NA,11036.229,NA,NA,40580.544,NA,41.43,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_373,Reserva_Recuperacion_Secundaria,RRS,NA,NA,34146.958,NA,NA,2705.525,NA,NA,608758.201,NA,184.63,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_374,Parado_Alta_Rap,PAR,NA,NA,13074.83,NA,NA,1194,NA,NA,49963.161,NA,127.56,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_375,Reserva_Recuperacion_Secundaria,RRS,NA,NA,14568,NA,NA,3065,NA,NA,15782,NA,13.6,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_376,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2694,NA,NA,404,NA,NA,1304,NA,9,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_377,Espera_Equipo_Reparacion,EER,NA,NA,8080.744,NA,NA,1107.313,NA,NA,26455.368,NA,94.7,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_378,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2315,NA,NA,280,NA,NA,403,NA,15.7,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_379,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_380,Reserva_Recuperacion_Secundaria,RRS,NA,NA,21945.135,NA,NA,NA,NA,NA,601954.867,NA,151.52,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_381,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_382,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2445.24,NA,NA,NA,NA,NA,1740.789,NA,27.56,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_383,A_Abandonar,AA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_384,Abandono_Permanente,AP,NA,NA,18710.217,NA,NA,NA,NA,NA,230122.621,NA,162.08,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_385,Reserva_Recuperacion_Secundaria,RRS,NA,NA,18735.115,NA,NA,3996.887,NA,NA,31423.998,NA,223.13,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_386,Parado_Alta_Rap,PAR,NA,NA,14372.791,NA,NA,6936.022,NA,NA,182127.402,NA,155.1,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_387,Produciendo,P,NA,NA,16416.896,NA,NA,NA,NA,NA,28020.564,NA,134.6,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_389,Reserva_Recuperacion_Secundaria,RRS,NA,NA,10668.605,NA,NA,NA,NA,NA,46829.413,NA,207.06,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_390,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3718.103,NA,NA,NA,NA,NA,43609.433,NA,42.01,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_391,Reserva_Recuperacion_Secundaria,RRS,NA,NA,13982.15,NA,NA,NA,NA,NA,214134.736,NA,277.59,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_392,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_393,Reserva_Recuperacion_Secundaria,RRS,NA,NA,12967.785,NA,NA,3976.294,NA,NA,225920.867,NA,231.09,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_394,Reserva_Recuperacion_Secundaria,RRS,NA,NA,8297.785,NA,NA,2196.385,NA,NA,184204.663,NA,138.54,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_398,Produciendo,P,1.304645161,40.444,29238.222,NA,NA,6895.866,47.33574194,1467.408,191697.763,31,250.26,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_399,Produciendo,P,2.081806707,61.024,26604.315,NA,NA,4744.523,114.6590932,3361.002,432279.408,29.313,256.82,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_400,Produciendo,P,1.16069427,34.172,41535.501,NA,NA,715.742,31.26595564,920.501,323615.89,29.441,233.91,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_401,Produciendo,P,1.997310666,41.59,28109.792,NA,NA,NA,11.84680401,246.686,48129.489,20.823,240.84,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_402,Produciendo,P,1.623346379,50.189,412.511,NA,NA,NA,28.54280816,882.458,6155.648,30.917,8.15,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_403,Produciendo,P,1.024387097,31.756,25470.454,NA,NA,NA,56.32574194,1746.098,399607.172,31,247.04,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_404,Produciendo,P,NA,NA,11386.261,NA,NA,NA,NA,NA,28585.8,NA,156.39,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_405,Produciendo,P,3.865483871,119.83,42061.163,NA,NA,NA,212.5496129,6589.038,1132391.393,31,253.57,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_406,Reserva_Recuperacion_Secundaria,RRS,NA,NA,19297.294,NA,NA,1105471.846,NA,NA,211438.345,NA,99.62,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_407,Produciendo,P,1.043768977,32.313,15365.855,NA,NA,NA,28.10969701,870.22,138754.766,30.958,268.65,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_408,Produciendo,P,0.831096774,25.764,19491.767,NA,NA,NA,45.69825806,1416.646,243086.814,31,266.71,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_409,Produciendo,P,1.865895678,54.695,25306.839,NA,NA,NA,93.23521987,2733.004,395518.66,29.313,260.9,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_410,Parado_Alta_Rap,PAR,NA,NA,32102.624,NA,NA,NA,NA,NA,528017.868,NA,112.72,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_411,Produciendo,P,0.47465921,4.074,23486.542,NA,NA,NA,26.63672376,228.623,357115.265,8.583,233.64,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_415,Produciendo,P,1.611832558,43.318,33227.81,NA,NA,NA,104.819907,2817.035,713063.9,26.875,249.25,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_416,Reserva_Recuperacion_Secundaria,RRS,NA,NA,12770.268,NA,NA,NA,NA,NA,627727.866,NA,104.91,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_417,Produciendo,P,NA,NA,17498.071,NA,NA,2606812.41,NA,NA,46139.882,NA,77.2,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_418,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_423,Reserva_Recuperacion_Secundaria,RRS,NA,NA,16770.381,NA,NA,NA,NA,NA,281287.219,NA,150.66,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_424,Produciendo,P,1.623580645,50.331,8601.145,NA,NA,NA,58.90658065,1826.104,83182.749,31,177.61,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_426,Espera_Equipo_Reparacion,EER,NA,NA,9568.2,NA,NA,164668.282,NA,NA,74500.395,NA,86.89,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_427,Produciendo,P,NA,NA,1252.906,NA,NA,NA,NA,NA,2075.774,NA,9.36,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_428,Produciendo,P,0.869774194,26.963,13744.303,NA,NA,NA,47.82364516,1482.533,256268.08,31,238.75,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_429,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3061.209,NA,NA,NA,NA,NA,15871.702,NA,44.56,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_430,Reserva_Recuperacion_Secundaria,RRS,NA,NA,4487.399,NA,NA,NA,NA,NA,258810.464,NA,110.56,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_431,Produciendo,P,2.261387097,70.103,22484.099,NA,NA,NA,166.6345806,5165.672,427084.846,31,227,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_432,Produciendo,P,1.721156645,53.213,25015.604,NA,NA,NA,62.43623249,1930.341,697019.356,30.917,236.69,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_433,Reserva_Recuperacion_Secundaria,RRS,NA,NA,6673.458,NA,NA,NA,NA,NA,253188.262,NA,138.46,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_434,Reserva_Recuperacion_Secundaria,RRS,NA,NA,4063.02,NA,NA,2725.621,NA,NA,130996.641,NA,51.11,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_435,Produciendo,P,0.154666481,4.438,14229.875,NA,NA,NA,8.504565414,244.03,81191.534,28.694,227.06,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_436,Produciendo,P,NA,NA,16734.001,NA,NA,NA,NA,NA,472737.409,NA,207.69,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_441,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_442,Produciendo,P,2.097129032,65.011,43193.071,NA,NA,NA,31.26422581,969.191,359322.013,31,232.58,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_443,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3696.665,NA,NA,NA,NA,NA,33236.952,NA,75.17,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_444,Reserva_Recuperacion_Secundaria,RRS,NA,NA,10466.827,NA,NA,NA,NA,NA,114523.92,NA,127.18,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_447,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3990.311,NA,NA,NA,NA,NA,15495.067,NA,82.93,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_448,Produciendo,P,3.380467006,101.485,34180.397,NA,NA,NA,72.15455848,2166.152,248896.1,30.021,202.1,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_449,Produciendo,P,1.036393124,31.952,30095.788,NA,NA,NA,57.01063899,1757.638,281119.229,30.83,191.94,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_450,Produciendo,P,1.641193548,50.877,31643.869,NA,NA,NA,53.88683871,1670.492,773444.173,31,230.24,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_451,Produciendo,P,0.916492693,0.439,15494.691,NA,NA,NA,32.80167015,15.712,323635.202,0.479,213.54,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_452,Reserva_Recuperacion_Secundaria,RRS,NA,NA,8643.899,NA,NA,NA,NA,NA,118901.357,NA,91.31,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_453,Reserva_Recuperacion_Secundaria,RRS,NA,NA,5761.436,NA,NA,NA,NA,NA,115509.501,NA,113.43,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_455,Produciendo,P,0.324190575,10.023,37111.161,NA,NA,199432.42,17.80871365,550.592,102891.563,30.917,220.13,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_456,Reserva_Recuperacion_Secundaria,RRS,NA,NA,6954.7,NA,NA,NA,NA,NA,164486.987,NA,56.94,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_457,Reserva_Recuperacion_Secundaria,RRS,NA,NA,4711.075,NA,NA,2687.824,NA,NA,47382.546,NA,24.73,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_460,Produciendo,P,1.214089336,37.536,22610.595,NA,NA,NA,25.88375327,800.248,120002.796,30.917,148.17,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_462,Produciendo,P,1.043677419,32.354,5807.777,NA,NA,NA,37.86851613,1173.924,92687.661,31,144.69,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_468,Abandono_Permanente,AP,NA,NA,21.723,NA,NA,NA,NA,NA,1.066,NA,0.1,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_469,Produciendo,P,2.412792216,73.899,38518.942,92.50623612,2833.281,1039128.89,177.9431566,5450.043,573391.589,30.628,152.05,38.33990988
BELLA_VISTA,1,GRUPO_CHUBUT,BV_471,Produciendo,P,1.425889366,36.835,10982.197,NA,NA,NA,36.93767662,954.211,184642.611,25.833,122.18,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_472,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3937.478,NA,NA,NA,NA,NA,14224.926,NA,41.46,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_473,Reserva_Recuperacion_Secundaria,RRS,NA,NA,15322.836,NA,NA,NA,NA,NA,103769.882,NA,76.28,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_474,Produciendo,P,1.037590946,20.536,15682.14,NA,NA,NA,8.563864188,169.496,18809.625,19.792,121.95,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_477,Produciendo,P,2.842819186,81.316,14019.781,NA,NA,NA,60.62295483,1734.059,366617.911,28.604,126.29,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_482,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_483,Produciendo,P,1.168870968,36.235,6770.075,NA,NA,NA,21.81287097,676.199,81162.057,31,114.39,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_510,Produciendo,P,2.203076923,68.02,5816.202,NA,NA,NA,18.12939271,559.745,53498.152,30.875,135.82,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_513,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_514,Reserva_Recuperacion_Secundaria,RRS,NA,NA,5158.225,NA,NA,NA,NA,NA,18034.98,NA,60.76,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_518,Produciendo,P,3.899967742,120.899,42646.16,NA,NA,NA,13.84258065,429.12,55216.777,31,140.82,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_523,Produciendo,P,6.494656489,199.938,15353.25,NA,NA,NA,235.6668507,7255.004,369266.735,30.785,103.18,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_524,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2245.32,NA,NA,NA,NA,NA,7655.236,NA,19.68,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_526(d)(I),Produciendo,P,14.40245424,427.22,4870.979,114.3045545,3390.616,30004.635,307.1114183,9109.846,69833.188,29.663,8.53,7.936463649
BELLA_VISTA,1,GRUPO_CHUBUT,BV_53,Produciendo,P,0.724697147,22.254,58065.925,NA,NA,15866.432,4.608180279,141.508,151810.592,30.708,450.57,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_54,Reserva_Recuperacion_Secundaria,RRS,NA,NA,19297.321,NA,NA,25055.147,NA,NA,403013.144,NA,249.07,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_545,Produciendo,P,12.0832437,370.726,29760.62,NA,NA,6850989.141,121.9707637,3742.185,202209.55,30.681,113.97,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_547,Reserva_Recuperacion_Secundaria,RRS,NA,NA,1708.646,NA,NA,NA,NA,NA,78314.146,NA,25.93,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_55,Reserva_Recuperacion_Secundaria,RRS,NA,NA,13725,NA,NA,NA,NA,NA,8484,NA,117.7,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_550(d),Produciendo,P,NA,NA,64145.079,NA,NA,296212.583,NA,NA,75896.932,NA,40.49,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_575(d),Produciendo,P,NA,NA,21875.699,NA,NA,890214.358,NA,NA,29442.367,NA,47.15,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_576(d),Produciendo,P,11.2686441,346.477,81342.459,782.1451524,24048.617,935559.898,176.7344782,5434.055,306100.292,30.747,65.7,69.4089853
BELLA_VISTA,1,GRUPO_CHUBUT,BV_577(d),Produciendo,P,10.11309601,311.362,19185.94,114.2113161,3516.338,136014.185,88.63316877,2728.838,91964.147,30.788,40.89,11.29340767
BELLA_VISTA,1,GRUPO_CHUBUT,BV_578(d),Produciendo,P,25.46206314,783.926,30622.537,114.2113486,3516.339,138057.946,352.4280889,10850.556,489979.986,30.788,46.5,4.485549656
BELLA_VISTA,1,GRUPO_CHUBUT,BV_60,Produciendo,P,NA,NA,490,NA,NA,NA,NA,NA,3537,NA,1.7,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_62,Produciendo,P,NA,NA,34683,NA,NA,25647,NA,NA,176420,NA,130.4,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_63,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_64,Reserva_Recuperacion_Secundaria,RRS,NA,NA,24032.099,NA,NA,21665.684,NA,NA,95131.671,NA,216.78,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_71,Reserva_Recuperacion_Secundaria,RRS,NA,NA,18107.422,NA,NA,53931,NA,NA,161099.488,NA,270.21,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_73,Produciendo,P,NA,NA,41221.784,NA,NA,42970.955,NA,NA,419636.738,NA,344.7,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_74,Produciendo,P,3.847849319,115.22,51621.113,NA,NA,52073.259,172.6906559,5171.049,1301769.752,29.944,432.29,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_75,En_Estudio,EE,NA,NA,82181.02,NA,NA,50430.917,NA,NA,485467.012,NA,265.54,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_76,Reserva_Recuperacion_Secundaria,RRS,NA,NA,107151.492,NA,NA,67047.136,NA,NA,770888.119,NA,370,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_77,A_Abandonar,AA,NA,NA,38620.979,NA,NA,23938.886,NA,NA,475758.335,NA,360.25,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_78,Produciendo,P,6.117258065,189.635,111999.098,NA,NA,112637.503,221.9517419,6880.504,1512442.975,31,421.04,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_79,Abandono_Permanente,AP,NA,NA,3483,NA,NA,NA,NA,NA,12833,NA,79.9,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_8,Reserva_Recuperacion_Secundaria,RRS,NA,NA,18634.244,NA,NA,6027.149,NA,NA,29910.639,NA,156.14,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_80,Reserva_Recuperacion_Secundaria,RRS,NA,NA,1744,NA,NA,2076,NA,NA,1209,NA,27.7,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_81,Reserva_Recuperacion_Secundaria,RRS,NA,NA,41021.409,NA,NA,48589.941,NA,NA,607615.612,NA,338.25,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_82,Reserva_Recuperacion_Secundaria,RRS,NA,NA,22447,NA,NA,NA,NA,NA,82256,NA,65.6,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_83,Reserva_Recuperacion_Secundaria,RRS,NA,NA,31505.228,NA,NA,NA,NA,NA,538315.864,NA,201.94,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_84,Produciendo,P,NA,NA,40618,NA,NA,22592,NA,NA,54234,NA,138.6,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_85,Produciendo,P,3.117585813,92.823,66079.379,NA,NA,109453.679,115.717035,3445.359,1719067.004,29.774,422.55,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_86,Produciendo,P,NA,NA,34535,NA,NA,NA,NA,NA,49329,NA,59.1,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_87,Abandono_Permanente,AP,NA,NA,5112,NA,NA,NA,NA,NA,1759,NA,35.7,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_88,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_89,Reserva_Recuperacion_Secundaria,RRS,NA,NA,21891.548,NA,NA,64207.788,NA,NA,395349.225,NA,271.64,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_9,A_Abandonar,AA,NA,NA,9926,NA,NA,NA,NA,NA,47525,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_90,Reserva_Recuperacion_Secundaria,RRS,NA,NA,13498.3,NA,NA,18934,NA,NA,80917.5,NA,164.82,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_96,A_Abandonar,AA,NA,NA,9135.329,NA,NA,NA,NA,NA,69447.407,NA,113.4,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_98,Reserva_Recuperacion_Secundaria,RRS,NA,NA,20258.101,NA,NA,34381.42,NA,NA,130360.828,NA,181.07,NA
BELLA_VISTA,1,GRUPO_CHUBUT,BV_99,Abandono_Permanente,AP,NA,NA,5733,NA,NA,NA,NA,NA,65355,NA,41.9,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_1,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_10,A_Abandonar,AA,NA,NA,9775,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_11,A_Abandonar,AA,NA,NA,1142,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_12,A_Abandonar,AA,NA,NA,14407,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_13,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_16,A_Abandonar,AA,NA,NA,47052,NA,NA,NA,NA,NA,30999,NA,20.2,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_19,Abandono_Permanente,AP,NA,NA,21008,NA,NA,NA,NA,NA,68437,NA,36.6,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_2,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_20,Abandono_Permanente,AP,NA,NA,27263,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_21,Abandono_Permanente,AP,NA,NA,23576,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_22,Abandono_Permanente,AP,NA,NA,5992,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_3,Abandono_Permanente,AP,NA,NA,15783,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_4,A_Abandonar,AA,NA,NA,15920,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_5,Abandono_Permanente,AP,NA,NA,3831,NA,NA,NA,NA,NA,NA,NA,NA,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_7,Abandono_Permanente,AP,NA,NA,13383,NA,NA,NA,NA,NA,20953,NA,46.8,NA
BELLA_VISTA,1,GRUPO_CHUBUT,C_9,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,a_2043,Reserva_Recuperacion_Secundaria,RRS,NA,NA,17525,NA,NA,5464,NA,NA,2300,NA,54.4,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,a_2044,A_Abandonar,AA,NA,NA,64524.155,NA,NA,6849588,NA,NA,65752.362,NA,110.05,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,a_2045,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,a_2058,A_Abandonar,AA,NA,NA,23432,NA,NA,4386983,NA,NA,4231,NA,136.6,NA
CAMPAMENTO_CENTRAL_BELLA_VISTA_ESTE,2,GRUPO_CHUBUT,a_2066,Abandono_Permanente,AP,NA,NA,43641,NA,NA,1547651,NA,NA,24026,NA,137.5,NA
